age,nw_pctile,s
80,16,0.0707
80,17,0.0721
80,18,0.0734
80,19,0.0748
80,20,0.0762
80,21,0.0776
80,22,0.0790
80,23,0.0803
80,24,0.0817
80,25,0.0831
80,26,0.0845
80,27,0.0859
80,28,0.0872
80,29,0.0886
80,30,0.0900
80,31,0.0930
80,32,0.0960
80,33,0.0990
80,34,0.1020
80,35,0.1050
80,36,0.1080
80,37,0.1110
80,38,0.1140
80,39,0.1170
80,40,0.1200
80,41,0.1230
80,42,0.1260
80,43,0.1290
80,44,0.1320
80,45,0.1350
80,46,0.1380
80,47,0.1410
80,48,0.1440
80,49,0.1470
80,50,0.1500
80,51,0.1540
80,52,0.1580
80,53,0.1620
80,54,0.1660
80,55,0.1700
80,56,0.1740
80,57,0.1780
80,58,0.1820
80,59,0.1860
80,60,0.1900
80,61,0.1940
80,62,0.1980
80,63,0.2020
80,64,0.2060
80,65,0.2100
80,66,0.2140
80,67,0.2180
80,68,0.2220
80,69,0.2260
80,70,0.2300
80,71,0.2380
80,72,0.2460
80,73,0.2540
80,74,0.2620
80,75,0.2700
80,76,0.2780
80,77,0.2860
80,78,0.2940
80,79,0.3020
80,80,0.3100
80,81,0.3180
80,82,0.3260
80,83,0.3340
80,84,0.3420
80,85,0.3500
80,86,0.3620
80,87,0.3740
80,88,0.3860
80,89,0.3980
80,90,0.4100
80,91,0.4330
80,92,0.4560
80,93,0.4790
80,94,0.5020
80,95,0.5250
80,96,0.5550
80,97,0.5850
80,98,0.6150
80,99,0.6450
80,100,0.8000
